"","pays1","pays2","dist"
"654","USSR","Central African Republic",3831.86266733657
"655","USSR","Zaire",4197.2974036077
"656","USSR","Congo",4736.71564491099
"657","USSR","Gabon",5006.24287921603
"658","USSR","Uganda",4047.82345373807
"659","USSR","Rwanda",4749.69328822404
"660","USSR","Zambia",5508.72973967653
"661","USSR","Angola",5709.06754186231
"662","USSR","Burundi",4887.17738141777
"663","USSR","Namibia",6655.32348114295
"664","USSR","Botswana",6655.32348114295
"665","USSR","Mozambique",5469.95361268974
"666","USSR","Swaziland",7332.38097206496
"667","USSR","Zimbabwe",6278.42950167424
"668","USSR","Malawi",5536.29009551462
"669","USSR","Tanzania",4604.32147678531
"670","USSR","Kenya",3865.74988397962
"671","USSR","Somalia",2816.93242474988
"672","USSR","Djibouti",2936.65674769252
"673","USSR","Syria",350.470535512059
"674","USSR","Lebanon",885.536573243948
"675","USSR","Jordan",866.123191142293
"676","USSR","Israel",1053.58465931422
"677","USSR","Gaza Strip",1261.51033896977
"678","USSR","Saudi Arabia",956.706764635061
"679","USSR","Yemen",2039.89735423205
"680","USSR","Qatar",1276.01392451109
"681","USSR","Kuwait",947.772776856254
"682","USSR","Neutral Zone",1057.40827234044
"683","USSR","Vislinskiy Zaliv",1.81903299628632
"684","USSR","Lake Albert",4347.79603586694
"685","USSR","Lake Tanganyika",5005.64285486918
"686","USSR","Lake Kariba",6408.6271060793
"687","USSR","Lake Victoria",4498.59582533381
"688","USSR","Oman",1266.96939074696
"689","USSR","United Arab Emirates",1167.11551065251
"690","USSR","Great Bitter Lake",1479.4218246161
"691","USSR","West Bank",1129.50438519677
"692","USSR","Australia",5988.24301271627
"693","USSR","Papua New Guinea",5072.94119255895
"694","USSR","Saint-Barthelemy",7920.09459807827
"695","USSR","Cuba",7534.40764558031
"696","USSR","Antarctica",11252.3662545596
"697","USSR","Lesotho",7696.19779191491
"698","USSR","Lake Fjerritslev",722.57474524111
"699","USSR","Anguilla",7918.84418534332
"700","USSR","Nauru",5772.3212547894
"701","USSR","Saint Kitts",7964.36928449565
"702","USSR","Montserrat",7974.78863524702
"703","USSR","Greenland",1683.75455936592
"704","USSR","Sardinia",1290.7089693635
"705","USSR","Iceland",1822.34567606335
"706","USSR","Sicily",1227.01588541634
"707","USSR","Sonsorol Island",4130.93529117997
"708","USSR","Maug Island",2760.28982822502
"709","USSR","Isle of Man",1548.37306211654
"710","USSR","Saint Eustatius",7963.64748655171
"711","USSR","Brunei",4458.64132261191
"712","USSR","Dominican Republic",8211.04250593377
"713","USSR","Haiti",8287.09575372013
"714","USSR","Ireland",1685.87893468717
"715","USSR","Nevis",7966.86963480649
"716","USSR","Madagascar",5404.51630173986
"717","USSR","San Marino",901.524855225208
"718","USSR","Sin Cowe Island",3981.19187182126
"719","USSR","Tobago",8349.24470778399
"720","USSR","Barbados",8117.38758087496
"721","USSR","Bahrain",1271.97632659389
"722","USSR","Grenada",8341.06806151851
"723","USSR","Jamaica",8219.98974801893
"724","USSR","Sri Lanka",3098.08982038418
"725","USSR","Barbuda",7876.14209675939
"726","USSR","Puerto Rico",8067.75617400741
"727","USSR","Cyprus",886.731111821172
"728","USSR","Trinidad",8431.27121924177
"729","USSR","Saint Lucia",8139.43685409001
"730","USSR","Mauritius",6168.86557214881
"731","USSR","Saint Vincent",8210.58667443555
"732","USSR","Spratly Island",4228.38216368091
"733","USSR","Dominica",8031.45364193844
"734","USSR","Antigua",7919.44960699
"735","USSR","Bonaire",8772.16658030649
"736","USSR","Aruba",8851.62345400175
"737","USSR","Martinique",8081.73667805139
"738","USSR","Isle of Wight",1459.05070725919
"739","USSR","Saint-Martin",7925.11999660026
"740","USSR","Curacao",8814.99548465586
"741","Pakistan","Canada",7831.51516835483
"742","Pakistan","South Africa",6190.79685060866
"743","Pakistan","Denmark",4858.22450017505
"744","Pakistan","USSR",28.5729769806552
"745","Pakistan","Aral Sea",1212.52963926148
"746","Pakistan","Italy",3991.67154769989
"747","Pakistan","Nicaragua",13754.9604786669
"748","Pakistan","Netherlands",5016.32867501797
"749","Pakistan","Caspian Sea",1009.78420469922
"750","Pakistan","Mexico",12218.0450465897
"751","Pakistan","Iraq",1190.74543665859
"752","Pakistan","Lake Malawi",4883.87091020265
"753","Pakistan","Ethiopia",2394.33644920237
"754","Pakistan","USA",9909.95500853062
"755","Pakistan","Mongolia",1552.86945123335
"756","Pakistan","Switzerland",4695.46259898873
"757","Pakistan","Cambodia",3443.04254997053
"758","Pakistan","France",4903.67587026845
"759","Pakistan","Guatemala",13666.9637293289
"760","Pakistan","Belize",13588.3271005304
"761","Pakistan","Honduras",13691.2902074379
"762","Pakistan","El Salvador",14029.7186212167
"763","Pakistan","Costa Rica",14114.0396364579
"764","Pakistan","Panama",13842.2734302813
"765","Pakistan","Colombia",13092.9083094364
"766","Pakistan","Ecuador",14362.9157380911
"767","Pakistan","Peru",14045.2080378454
"768","Pakistan","Brazil",10932.548521368
"769","Pakistan","Bolivia",13696.2704092429
"770","Pakistan","Chile",14817.2702421773
"771","Pakistan","Argentina",13644.9046827524
"772","Pakistan","Paraguay",13617.3966942384
"773","Pakistan","Uruguay",13710.0380704769
"774","Pakistan","Guyana",12320.0453228147
"775","Pakistan","Suriname",12050.9847788925
"776","Pakistan","French Guiana",11938.0551825255
"777","Pakistan","Venezuela",12408.5394484301
"778","Pakistan","Lake Titicaca",14712.3541086686
"779","Pakistan","Romania",3202.387323677
"780","Pakistan","Iran",0
"781","Pakistan","Turkey",1695.14666594584
"782","Pakistan","Afghanistan",0
"783","Pakistan","China",3.24298313438943
"784","Pakistan","India",0
"785","Pakistan","Myanmar",1954.21456592985
"786","Pakistan","Nepal",567.639128919474
"787","Pakistan","Bhutan",1389.02827743516
"788","Pakistan","Bangladesh",1419.27905927033
"789","Pakistan","Thailand",2648.59444762334
"790","Pakistan","Laos",2734.37232739498
"791","Pakistan","Vietnam",2766.85889509503
"792","Pakistan","North Korea",4086.71812879305
"793","Pakistan","Hungary",3800.90506925313
"794","Pakistan","Czechoslovakia",3864.27198141444
"795","Pakistan","Poland",3834.07111383724
"796","Pakistan","South Korea",4316.46431727909
"797","Pakistan","Lake Pasvikelv",4447.76417292993
"798","Pakistan","Bulgaria",3229.35244656303
"799","Pakistan","Yugoslavia",3630.73891397926
"800","Pakistan","Greece",3335.21642578585
"801","Pakistan","Albania",3787.05787497594
"802","Pakistan","Austria",4235.68885969263
"803","Pakistan","Lacul Greaca",3436.93712865795
"804","Pakistan","Germany",4451.99136690999
"805","Pakistan","Luxembourg",5016.07378815546
"806","Pakistan","Belgium",5062.35186835666
"807","Pakistan","Liechtenstein",4763.06695703115
"808","Pakistan","Portugal",6052.81339251857
"809","Pakistan","Spain",5265.88457965995
"810","Pakistan","Andorra",5386.22077957973
"811","Pakistan","Monaco",4917.50464634382
"812","Pakistan","Norway",4445.65995559163
"813","Pakistan","Finland",4003.1020482032
"814","Pakistan","Sweden",4465.38447846623
"815","Pakistan","Egypt",2617.50006492438
"816","Pakistan","Libya",3439.37499406543
"817","Pakistan","Sudan",2547.09832003099
"818","Pakistan","Chad",3884.221739088
"819","Pakistan","Tunisia",4645.18886035215
"820","Pakistan","Algeria",4879.74811396235
"821","Pakistan","Mali",5803.6130029408
"822","Pakistan","Mauritania",6428.68957618783
"823","Pakistan","Morocco",5827.7794116739
"824","Pakistan","Western Sahara",6686.25776289246
"825","Pakistan","Senegal",7631.37842676853
"826","Pakistan","Gambia",7818.14060547837
"827","Pakistan","Guinea-Bissau",7885.34176952779
"828","Pakistan","Guinea",7411.46178684198
"829","Pakistan","Ivory Coast",6967.98463512911
"830","Pakistan","Liberia",7606.34956643026
"831","Pakistan","Sierra Leone",7729.84817171423
"832","Pakistan","Ghana",6623.4608956284
"833","Pakistan","Burkina Faso",6329.95968582632
"834","Pakistan","Niger",4607.64148609349
"835","Pakistan","Benin",6256.23903788238
"836","Pakistan","Togo",6539.52065969717
"837","Pakistan","Nigeria",5138.83356982523
"838","Pakistan","Cameroon",5104.63845569184
"839","Pakistan","Central African Republic",4277.55193555081
"840","Pakistan","Zaire",4074.59260247331
"841","Pakistan","Congo",5191.36945136358
"842","Pakistan","Gabon",5729.69949693363
"843","Pakistan","Uganda",3755.61476230265
"844","Pakistan","Rwanda",4446.97630536079
"845","Pakistan","Zambia",4940.0595852247
"846","Pakistan","Angola",5627.08806043961
"847","Pakistan","Burundi",4552.98407831951
"848","Pakistan","Namibia",6168.42351407706
"849","Pakistan","Botswana",6168.42351407706
"850","Pakistan","Mozambique",4556.74762422409
"851","Pakistan","Swaziland",6490.92374271352
"852","Pakistan","Zimbabwe",5583.88524527186
"853","Pakistan","Malawi",4883.87091020265
"854","Pakistan","Tanzania",4088.31992478286
"855","Pakistan","Kenya",3151.00386108094
"856","Pakistan","Somalia",1836.12775620662
"857","Pakistan","Djibouti",2411.6108191951
"858","Pakistan","Syria",1894.12832598941
"859","Pakistan","Lebanon",2368.29583809248
"860","Pakistan","Jordan",2075.57924097211
"861","Pakistan","Israel",2420.51686094479
"862","Pakistan","Gaza Strip",2527.59678398823
"863","Pakistan","Saudi Arabia",706.607701261818
"864","Pakistan","Yemen",1208.08527320006
"865","Pakistan","Qatar",1021.30639712831
"866","Pakistan","Kuwait",1219.02257494614
"867","Pakistan","Neutral Zone",1391.09476630455
"868","Pakistan","Vislinskiy Zaliv",4236.1308699311
"869","Pakistan","Lake Albert",4121.69878564977
"870","Pakistan","Lake Tanganyika",4710.174769391
"871","Pakistan","Lake Kariba",5823.32763081493
"872","Pakistan","Lake Victoria",4062.91966657339
"873","Pakistan","Oman",345.534049418637
"874","Pakistan","United Arab Emirates",560.974042173869
"875","Pakistan","Great Bitter Lake",2723.29917216637
"876","Pakistan","West Bank",2425.13418056018
"877","Pakistan","Australia",6936.56898715939
"878","Pakistan","Papua New Guinea",7787.9967444556
"879","Pakistan","Saint-Barthelemy",11999.4268502288
"880","Pakistan","Cuba",12672.7596592367
"881","Pakistan","Antarctica",9995.70620798627
"882","Pakistan","Lesotho",6905.20105799637
"883","Pakistan","Lake Fjerritslev",4987.82941381341
"884","Pakistan","Anguilla",12006.3103585677
"885","Pakistan","Nauru",9961.34606822631
"886","Pakistan","Saint Kitts",12035.0781586875
"887","Pakistan","Montserrat",12025.7192017612
"888","Pakistan","Greenland",5915.73309282148
"889","Pakistan","Sardinia",4739.02770408936
"890","Pakistan","Iceland",6177.0395177625
"891","Pakistan","Sicily",4235.98020340587
"892","Pakistan","Sonsorol Island",6478.07249198009
"893","Pakistan","Maug Island",6738.58355117927
"894","Pakistan","Isle of Man",5784.95114078934
"895","Pakistan","Saint Eustatius",12037.7895870374
"896","Pakistan","Brunei",5051.40152646866
"897","Pakistan","Dominican Republic",12387.7702761785
"898","Pakistan","Haiti",12559.5837093001
"899","Pakistan","Ireland",5916.40602458953
"900","Pakistan","Nevis",12030.5212046176
"901","Pakistan","Madagascar",4307.52551059167
"902","Pakistan","San Marino",4517.24508592984
"903","Pakistan","Sin Cowe Island",4670.88644670456
"904","Pakistan","Tobago",12266.5986790082
"905","Pakistan","Barbados",12053.5065711563
"906","Pakistan","Bahrain",1094.62814604564
"907","Pakistan","Grenada",12298.6976344981
"908","Pakistan","Jamaica",13038.6565369269
"909","Pakistan","Sri Lanka",1896.17639945223
"910","Pakistan","Barbuda",11935.8428020391
"911","Pakistan","Puerto Rico",12192.6748489867
"912","Pakistan","Cyprus",2537.2863221908
"913","Pakistan","Trinidad",12349.5911316121
"914","Pakistan","Saint Lucia",12116.267401925
"915","Pakistan","Mauritius",4978.71454285328
"916","Pakistan","Saint Vincent",12182.0468345274
"917","Pakistan","Spratly Island",4698.79541665929
"918","Pakistan","Dominica",12049.5759217731
"919","Pakistan","Antigua",11969.93159212
"920","Pakistan","Bonaire",12854.4475948196
"921","Pakistan","Aruba",12964.7377206681
"922","Pakistan","Martinique",12081.1766465286
"923","Pakistan","Isle of Wight",5561.63224536053
"924","Pakistan","Saint-Martin",12010.1652857397
"925","Pakistan","Curacao",12910.7611192894
"926","Aral Sea","Canada",6706.60666384302
"927","Aral Sea","South Africa",7813.01842368665
"928","Aral Sea","Denmark",3465.89723957133
"929","Aral Sea","USSR",414.834609775528
"930","Aral Sea","Pakistan",1212.52963926148
"931","Aral Sea","Italy",3303.39813151734
"932","Aral Sea","Nicaragua",12283.0477145484
"933","Aral Sea","Netherlands",3731.60794048891
"934","Aral Sea","Caspian Sea",429.055512541422
"935","Aral Sea","Mexico",11195.6461054732
"936","Aral Sea","Iraq",1363.01345702322
"937","Aral Sea","Lake Malawi",6399.92278638363
"938","Aral Sea","Ethiopia",3436.0223129998
"939","Aral Sea","USA",8453.35094467477
"940","Aral Sea","Mongolia",2004.51270625016
"941","Aral Sea","Switzerland",3652.92152801863
"942","Aral Sea","Cambodia",5159.84819726289
"943","Aral Sea","France",3783.72822297768
"944","Aral Sea","Guatemala",12228.418501485
"945","Aral Sea","Belize",12144.4385880574
"946","Aral Sea","Honduras",12224.7118859818
"947","Aral Sea","El Salvador",12577.2717905936
"948","Aral Sea","Costa Rica",12680.0977939838
"949","Aral Sea","Panama",12558.6132372242
"950","Aral Sea","Colombia",11862.2398021337
"951","Aral Sea","Ecuador",13278.9928281466
"952","Aral Sea","Peru",13125.0754865414
"953","Aral Sea","Brazil",10750.7039124116
"954","Aral Sea","Bolivia",13351.4341161152
"955","Aral Sea","Chile",14313.1723349308
"956","Aral Sea","Argentina",13703.6491095135
"957","Aral Sea","Paraguay",13607.5200088834
"958","Aral Sea","Uruguay",14065.5317164714
"959","Aral Sea","Guyana",11463.0820325252
"960","Aral Sea","Suriname",11267.497322975
"961","Aral Sea","French Guiana",11216.9235679937
"962","Aral Sea","Venezuela",11407.9937686559
"963","Aral Sea","Lake Titicaca",14146.6194947545
"964","Aral Sea","Romania",2261.20472123493
"965","Aral Sea","Iran",616.18893074947
"966","Aral Sea","Turkey",1227.22365981025
"967","Aral Sea","Afghanistan",797.968002337623
"968","Aral Sea","China",1155.63665884876
"969","Aral Sea","India",1510.6454175354
"970","Aral Sea","Myanmar",3645.99331352427
"971","Aral Sea","Nepal",2326.78089515549
"972","Aral Sea","Bhutan",3090.27536107514
"973","Aral Sea","Bangladesh",3121.8242201365
"974","Aral Sea","Thailand",4352.47237446516
"975","Aral Sea","Laos",4414.4275973496
"976","Aral Sea","Vietnam",4445.25977112504
"977","Aral Sea","North Korea",5041.80298926243
"978","Aral Sea","Hungary",2712.13322425908
"979","Aral Sea","Czechoslovakia",2721.26882694253
"980","Aral Sea","Poland",2601.70525035074
"981","Aral Sea","South Korea",5338.66647960268
"982","Aral Sea","Lake Pasvikelv",3034.82562795456
"983","Aral Sea","Bulgaria",2375.98504082961
"984","Aral Sea","Yugoslavia",2810.46886987485
"985","Aral Sea","Greece",2605.83297125037
"986","Aral Sea","Albania",3073.32069175461
"987","Aral Sea","Austria",3138.32863014693
"988","Aral Sea","Lacul Greaca",2564.567291542
"989","Aral Sea","Germany",3249.40566303299
"990","Aral Sea","Luxembourg",3855.51152595916
"991","Aral Sea","Belgium",3863.17617390298
"992","Aral Sea","Liechtenstein",3709.09417119012
"993","Aral Sea","Portugal",5105.25132078835
"994","Aral Sea","Spain",4369.75792912862
"995","Aral Sea","Andorra",4469.48897187462
"996","Aral Sea","Monaco",3989.68463523988
"997","Aral Sea","Norway",3030.07956028379
"998","Aral Sea","Finland",2537.44863208143
"999","Aral Sea","Sweden",3008.23639476655
"1000","Aral Sea","Egypt",2702.13349175266
"1001","Aral Sea","Libya",3205.13320975376
"1002","Aral Sea","Sudan",3090.58847030274
"1003","Aral Sea","Chad",4174.37961002878
"1004","Aral Sea","Tunisia",4033.66249079847
"1005","Aral Sea","Algeria",4254.15157775014
"1006","Aral Sea","Mali",5701.81516313591
"1007","Aral Sea","Mauritania",6022.85620938595
"1008","Aral Sea","Morocco",5168.36636900117
"1009","Aral Sea","Western Sahara",6145.47533729394
"1010","Aral Sea","Senegal",7357.23611598667
"1011","Aral Sea","Gambia",7565.37210300193
"1012","Aral Sea","Guinea-Bissau",7647.75859203946
"1013","Aral Sea","Guinea",7267.3549047894
"1014","Aral Sea","Ivory Coast",7009.28889502253
"1015","Aral Sea","Liberia",7585.34284635326
"1016","Aral Sea","Sierra Leone",7631.21095209086
